ProductName,ShortDescription,FullDescription,ManufacturerId,VendorId,IsActive,ShowOnHomePage,MarkAsNew,AllowCustomerReviews,SellStartDatetimeUTC,SellEndDatetimeUTC,Sku,Price,IsDiscountAllowed,IsShippingFree,ShippingCharges,CategoriesIdsCommaSeperated,TagsIdsCommaSeperated,ShippingMethodsIdsCommaSeperated,ColorsIdsCommaSeperated,SizeIdsCommaSeperated,ImagesIdsCommaSeperated,EstimatedShippingDays,IsReturnAble,InventoryMethodId,WarehouseId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MetaTitle,MetaKeywords,MetaDescription
2 Gallon Fuel Tank JIC/AN Fittings,<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>,"<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 2 Gallon – OBPFTJIC001</strong></p><ul><li>&nbsp;(H) 300mm, (W) 180mm, (L) 200mm</li><li>Inlet: JIC 10 Male</li><li>Outlet: JIC 10 Male</li><li>Breather: JIC 10 Male</li><li>Baffled</li><li>50mm Screw Cap Filler</li></ul><p><i>Part No. OBPFTJIC001&nbsp;</i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,2 Gallon Fuel Tank JIC/AN Fittings,,
3 Gallon Fuel Tank Barbed Fittings,<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><,"<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 3 Gallon&nbsp;</strong></p><ul><li>&nbsp;(H) 200mm, (W) 200mm, (L) 340mm</li><li>Inlet: 10mm Barbed</li><li>Outlet: 10mm Barbed</li><li>Breather: 10mm Barbed</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>Optional Foam Filled (Suitable for Petrol or Diesel)</li></ul><p><strong>Foam Specification:</strong>&nbsp;OBP Motorsport foam is FIA Compliant &amp; qualified for all military uses. Military Specification MIL-DTL-83054C (Formerly MIL-B-83054B USAF)</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,3 Gallon Fuel Tank Barbed Fittings,,
3 Gallon Fuel Tank JIC/AN Fittings,<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>,"<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 3 Gallon&nbsp;</strong></p><ul><li>&nbsp;(H) 200mm, (W) 200mm, (L) 340mm</li><li>Inlet: JIC 10 Male</li><li>Outlet: JIC 10 Male</li><li>Breather: JIC 10 Male</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>Optional Foam Filled (Suitable for Petrol or Diesel)</li></ul><p><strong>Foam Specification:</strong>&nbsp;OBP Motorsport foam is FIA Compliant &amp; qualified for all military uses. Military Specification MIL-DTL-83054C (Formerly MIL-B-83054B USAF)</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,3 Gallon Fuel Tank JIC/AN Fittings,,
4 Gallon Fuel Tank Barbed Fittings,<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p>,"<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 4 Gallon&nbsp;</strong></p><ul><li>&nbsp;(H) 150mm, (W) 250mm, (L) 490mm</li><li>Inlet: 10mm Barbed</li><li>Outlet: 10mm Barbed</li><li>Breather:10mm Barbed</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole Option</li><li>Splash bowl</li></ul><figure class=""table""><table><tbody><tr><td><strong>Part Number</strong></td><td><strong>Barb Fittings</strong></td><td><strong>Splash Bowl</strong></td><td><strong>Sender Hole</strong></td><td><strong>Foam Filled</strong></td></tr><tr><td>OBPFTSB003</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSSB01</td><td>Y</td><td>Y</td><td>Y</td><td>&nbsp;</td></tr></tbody></table></figure><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,4 Gallon Fuel Tank Barbed Fittings,,
4 Gallon Fuel Tank JIC/AN Fittings,<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>,"<p><strong>Alloy Baffled Fuel Tank with JIC Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 4 Gallon (OBPFTSJIC01)</strong></p><ul><li>&nbsp;(H) 150mm, (W) 250mm, (L) 490mm</li><li>Inlet: JIC 10 Male</li><li>Outlet: JIC 10 Male</li><li>Breather: JIC 10 Male</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole</li></ul>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,4 Gallon Fuel Tank JIC/AN Fittings,,
6 Gallon Fuel Tank Barbed Fittings,<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p>,"<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 6 Gallon&nbsp;</strong></p><ul><li>&nbsp;(H) 150mm, (W) 300mm, (L) 600mm</li><li>Inlet: 10mm Barbed</li><li>Outlet: 10mm Barbed</li><li>Breather:10mm Barbed</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole Option</li><li>Splash bowl Option</li><li>Foam Filled Options</li></ul><figure class=""table""><table><tbody><tr><td><strong>Part Number</strong></td><td><strong>Barb Fittings</strong></td><td><strong>Splash Bowl</strong></td><td><strong>Sender Hole</strong></td><td><strong>Foam Filled</strong></td></tr><tr><td>OBPFT005</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFT014</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>Y</td></tr><tr><td>OBPFTSB005</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSSB02</td><td>Y</td><td>Y</td><td>Y</td><td>&nbsp;</td></tr></tbody></table></figure><p>&nbsp;</p><p><br>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,6 Gallon Fuel Tank Barbed Fittings,,
6 Gallon Fuel Tank JIC/AN Fittings,<p><strong>Alloy Baffled Fuel Tank with JIC/AN Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p>,"<p><strong>Alloy Baffled Fuel Tank with JIC/AN Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 6 Gallon&nbsp;</strong></p><ul><li>(H) 150mm, (W) 300mm, (L) 600mm</li><li>Inlet: JIC 10 male</li><li>Outlet: JIC 10 male</li><li>Breather:JIC 10 male</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole Option</li><li>Splash bowl Option</li><li>Foam Filled Options</li></ul><figure class=""table""><table><tbody><tr><td><strong>Part Number</strong></td><td><strong>JIC Fittings</strong></td><td><strong>Splash Bowl</strong></td><td><strong>Sender Hole</strong></td><td><strong>Foam Filled</strong></td></tr><tr><td>OBPFTJIC005</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSJIC02</td><td>Y</td><td>&nbsp;</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFTJIC014</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>Y</td></tr><tr><td>OBPFTSBJIC005</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSSBJIC02</td><td>Y</td><td>Y</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFTSBJIC014</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>Y</td></tr></tbody></table></figure><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,6 Gallon Fuel Tank JIC/AN Fittings,,
8 Gallon Fuel Tank Barbed Fittings,<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p>,"<p><strong>Alloy Baffled Fuel Tank with Barbed Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 8 Gallon&nbsp;</strong></p><ul><li>&nbsp;(H) 250mm, (W) 300mm, (L) 480mm</li><li>Inlet: 10mm Barbed</li><li>Outlet: 10mm Barbed</li><li>Breather:10mm Barbed</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole Option</li><li>Splash bowl Option</li><li>Foam Filled Options</li></ul><figure class=""table""><table><tbody><tr><td><strong>Part Number</strong></td><td><strong>BARB Fittings</strong></td><td><strong>Splash Bowl</strong></td><td><strong>Sender Hole</strong></td><td><strong>Foam Filled</strong></td></tr><tr><td>OBPFT006</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTS03</td><td>Y</td><td>&nbsp;</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFT015</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>Y</td></tr><tr><td>OBPFTSB006</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSSB03</td><td>Y</td><td>Y</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFTSB015</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>Y</td></tr></tbody></table></figure><p>&nbsp;</p><p><br>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,8 Gallon Fuel Tank Barbed Fittings,,
BMW E39 Front Top Mounts - Camber Adjustable,"<p><strong>Suspension Front Top Mounts Suitable for BMW E31 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, ","<p><strong>Suspension Front Top Mounts Suitable for BMW E31 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E46</strong><br><strong>BMW E39</strong><br><strong>BMW E31</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM46F</strong></p><p><strong>Sold as a Pair</strong></p><p><br>&nbsp;</p><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E39 Front Top Mounts - Camber Adjustable,,
BMW E36 Front Top Mounts - Camber Adjustable,"<p><strong>Suspension Front Top Mounts Suitable for BMW E36 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, ","<p><strong>Suspension Front Top Mounts Suitable for BMW E36 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E36</strong><br><strong>BMW Z3</strong><br><strong>BMW Z4</strong><br><strong>BMW E81</strong><br><strong>BMW E82</strong><br><strong>BMW E87</strong><br><strong>BMW E88</strong><br><strong>BMW E89</strong><br><strong>BMW E90</strong><br><strong>BMW E91</strong><br><strong>BMW E92</strong><br><strong>BMW E93</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM36F</strong></p><p><strong>Sold as a Pair</strong></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E36 Front Top Mounts - Camber Adjustable,,
BMW E39 Front Top Mounts - Camber Adjustable,"<p><strong>Suspension Front Top Mounts Suitable for BMW E39 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, ","<p><strong>Suspension Front Top Mounts Suitable for BMW E39 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E46</strong><br><strong>BMW E39</strong><br><strong>BMW E31</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM46F</strong></p><p><strong>Sold as a Pair</strong></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E39 Front Top Mounts - Camber Adjustable,,
8 Gallon Fuel Tank JIC/AN Fittings,<p><strong>Alloy Baffled Fuel Tank with JIC/AN Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p>,"<p><strong>Alloy Baffled Fuel Tank with JIC/AN Fittings.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demonstration purposes only and may differ slightly. For more accurate images, please contact us.</i></p><p><strong>Capacity: 8 Gallon&nbsp;</strong></p><ul><li>(H) 250mm, (W) 300mm, (L) 490mm</li><li>Inlet: JIC 10 male</li><li>Outlet: JIC 10 male</li><li>Breather:JIC 10 male</li><li>Baffled</li><li>50mm Screw Cap Filler</li><li>40mm Sender Hole Option</li><li>Splash bowl Option</li><li>Foam Filled Options</li></ul><figure class=""table""><table><tbody><tr><td><strong>Part Number</strong></td><td><strong>JIC Fittings</strong></td><td><strong>Splash Bowl</strong></td><td><strong>Sender Hole</strong></td><td><strong>Foam Filled</strong></td></tr><tr><td>OBPFTJIC006</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSJIC03</td><td>Y</td><td>&nbsp;</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFTJIC015</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td><td>Y</td></tr><tr><td>OBPFTSBJIC006</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>&nbsp;</td></tr><tr><td>OBPFTSSBJIC03</td><td>Y</td><td>Y</td><td>Y</td><td>&nbsp;</td></tr><tr><td>OBPFTSBJIC015</td><td>Y</td><td>Y</td><td>&nbsp;</td><td>Y</td></tr></tbody></table></figure><p>&nbsp;</p><p><br>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,8 Gallon Fuel Tank JIC/AN Fittings,,
BMW E46 Front Top Mounts - Camber Adjustable,"<p><strong>Suspension Front Top Mounts Suitable for BMW E46 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, ","<p><strong>Suspension Front Top Mounts Suitable for BMW E46 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E46</strong><br><strong>BMW E39</strong><br><strong>BMW E31</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM46F</strong></p><p><strong>Sold as a Pair</strong></p><p><br>&nbsp;</p><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E46 Front Top Mounts - Camber Adjustable,,
BMW E81 & E82 Front Top Mounts - Camber Adjustable,<p><strong>Suspension Front Top Mounts Suitable for BMW E81 &amp; E82 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for impro,"<p><strong>Suspension Front Top Mounts Suitable for BMW E81 &amp; E82 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E36</strong><br><strong>BMW Z3</strong><br><strong>BMW Z4</strong><br><strong>BMW E81</strong><br><strong>BMW E82</strong><br><strong>BMW E87</strong><br><strong>BMW E88</strong><br><strong>BMW E89</strong><br><strong>BMW E90</strong><br><strong>BMW E91</strong><br><strong>BMW E92</strong><br><strong>BMW E93</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM36F</strong></p><p><strong>Sold as a Pair</strong></p><p><br>&nbsp;</p><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E81 & E82 Front Top Mounts - Camber Adjustable,,
Alloy Baffled Fuel Tank,<p><strong>Alloy Baffled Fuel Tank.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for dem,"<p><strong>Alloy Baffled Fuel Tank.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demonstration purposes only.</i></p><p>Product Information:</p><p><strong>Capacity: 2 Gallon</strong></p><p>Dimensions: (H) 200mm, (W) 180mm, (L) 300mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>Foam Filled: No</p><p>Extras: 50mm Screw Cap Filler</p><p><strong>Capacity: 3 Gallon</strong></p><p>Dimensions: (H) 200mm, (W) 200mm, (L) 340mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>Foam Filled: No</p><p>Extras: 50mm Screw Cap Filler</p><p><strong>Capacity: 6 Gallon</strong></p><p>Dimensions: (H) 150mm, (W) 300mm, (L) 600mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>Foam Filled: No</p><p>Extras: 50mm Screw Cap Filler</p><p><strong>Capacity: 8 Gallon</strong></p><p>Dimensions: (H) 250mm, (W) 300mm, (L) 480mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>Foam Filled: No</p><p>Extras: 50mm Screw Cap Filler</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,Alloy Baffled Fuel Tank,,
BMW E87/E88/E89/E90/E91/E92/E93 Front Top Mounts - Camber Adjustable,<p><strong>Suspension Front Top Mounts Suitable for BMW&nbsp;E87/E88/E89/E90/E91/E92/E93 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust,"<p><strong>Suspension Front Top Mounts Suitable for BMW&nbsp;E87/E88/E89/E90/E91/E92/E93 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW E36</strong><br><strong>BMW Z3</strong><br><strong>BMW Z4</strong><br><strong>BMW E81</strong><br><strong>BMW E82</strong><br><strong>BMW E87</strong><br><strong>BMW E88</strong><br><strong>BMW E89</strong><br><strong>BMW E90</strong><br><strong>BMW E91</strong><br><strong>BMW E92</strong><br><strong>BMW E93</strong></p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM36F</strong></p><p><strong>Sold as a Pair</strong></p><p><br>&nbsp;</p><p>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW E87/E88/E89/E90/E91/E92/E93 Front Top Mounts - Camber Adjustable,,
BMW MINI F55/R55 Front Top Mounts - Camber Adjustable,<p><strong>Suspension Front Top Mounts Suitable for BMW MINI F55 / R55 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for impr,"<p><strong>Suspension Front Top Mounts Suitable for BMW MINI F55 / R55 – Camber Adjustable.</strong></p><p><strong>Fitting the obp Top Mounts allow you to upgrade your coilovers improving the strength with these having a more robust material for improved grip, turn stability and reduction in excess understeer/oversteer. These adjustable top mounts allow you to adjust the suspension camber to refine your performance on any given track.&nbsp;</strong></p><p><strong>Machined from billet 6061 aluminium, these parts come as a pair with 6 x M8 Mounting bolts and is fitted with Carbon Steel PTFE Lined Spherical Bearings.</strong></p><p><strong>Fitment:</strong><br><strong>BMW F55</strong><br><strong>BMW F56</strong><br><strong>BMW F57</strong><br><strong>BMW F58</strong><br><strong>BMW F59</strong><br><strong>BMW R55</strong><br><strong>BMW R56</strong><br><strong>BMW R57</strong><br><strong>BMW R58</strong><br><strong>BMW R59</strong><br><strong>BMW R60</strong><br><strong>BMW R61</strong><br>&nbsp;</p><p><strong>Bearing Bore is 17mm – Reducing Inserts available separately</strong></p><p><strong>Part number: OBPTM007F</strong></p><p><strong>Sold as a Pair</strong></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW MINI F55/R55 Front Top Mounts - Camber Adjustable,,
Alloy Kit Car Fuel Tank,<p><strong>Alloy Kit Car Fuel Tank.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for dem,"<p><strong>Alloy Kit Car Fuel Tank.</strong></p><p>obp Motorsport alloy fuel tanks are precision made for competition or road use. The tanks are made with built in baffles to help prevent fuel surge and suppress explosion.</p><p><i>Images are for demostration purposes only.</i></p><p>Product Information:</p><p><strong>Capacity: 4.5 Gallon</strong></p><p>Dimensions: (H) 205mm, (W-Top) 170mm, (W-Bottom)&nbsp;180mm, (L) 570mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>50mm Filler</p><p><strong>Capacity: 5.5 Gallon</strong></p><p>Dimensions: (H) 205mm, (W-Top) 170mm, (W-Bottom) 180mm, (L) 685mm</p><p>Inlet: 10mm Push On</p><p>Outlet: 10mm Push On</p><p>Breather: 10mm Push On</p><p>Baffled: Yes</p><p>50mm Filler, Sender Hole</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,Alloy Kit Car Fuel Tank,,
BMW MINI F56/R56 Front Top Mounts - Camber Adjustable,,,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BMW MINI F56/R56 Front Top Mounts - Camber Adjustable,,
